uuid,work_id,work_level,work_name,school,player,tutor
Table90_2089,80485,三等奖,探索勾股定理,曲阜师范大学,马彭、赵宇,刘智斌
Table90_2090,80486,三等奖,毕业去哪儿信息可视化平台,皖西学院,李锐、周若彤、李沛鑫,陈家俊、刘正余
Table90_2091,80493,三等奖,高校综合测评在线填报系统,皖西学院,熊福鑫、徐一飞、汤佳敏,宗瑜、金萍
Table90_2092,80494,三等奖,红色六安 APP,皖西学院,安承明、曾华宇,宗瑜、金萍
Table90_2093,80499,二等奖,临江南-烟雨远乌戍,皖西学院,赵飞龙、李方康、柏昊天,谢轩、王见红
Table90_2094,80510,三等奖,云山春曲,河南大学,王帅、王金辉、袁云飞,李严梅、康长安
Table90_2095,80514,三等奖,博物馆奇妙夜,华侨大学,郑涵静、王路平、姚润秋,朱志军、黄志浩
Table90_2096,80515,三等奖,青山一道同担风雨,安徽师范大学皖江学院,张娜雪、何琼、张雨丝,周琢、叶元龙
Table90_2097,80520,二等奖,【挑战二】基于深度学习的结直肠息肉检测技术研究,南通大学,蒋泽宇、杜鸣、彭文静,袁银龙、华亮
Table90_2098,80536,三等奖,水的循环之旅,安徽师范大学皖江学院,华雁、陈英、冷雪,唐叶剑
Table90_2099,80542,三等奖,新冠肺炎师生防护手册,安徽师范大学皖江学院,邵家诚、鲍一然、李乐然,孙亮、单峰
Table91_2100,80546,三等奖,顶上中华,安徽师范大学皖江学院,施梦影、魏辰欣、张屾,周琢
Table91_2101,80551,三等奖,【挑战四】人口流动数据的新冠肺炎疫情预测模型,沈阳师范大学,汪文婷、丁志中、巴添瑞,张勇、高源
Table91_2102,80553,二等奖,高校党建学院,亳州学院,陶家乐、王辰兮、陆琳琳,孟莉、朱锦龙
Table91_2103,80566,三等奖,中国服饰之“纹语”,安徽师范大学皖江学院,张雨丝、张娜雪、程梦迪,周琢、侯婷婷
Table91_2104,80568,三等奖,趣味曲园,曲阜师范大学,王德玉、万昊阳、李海霞,刘智斌
Table91_2105,80570,三等奖,汉鸟兽纹茶具,安徽师范大学皖江学院,孙晓萌,季然
Table91_2106,80579,三等奖,输电线上的眼睛,亳州学院,江余凤、王卓群、汪梦成,师飘、郑祥明
Table91_2107,80580,三等奖,“东南西北”童趣公共垃圾桶,安徽师范大学皖江学院,程飞,汪惟宝、项雯
Table91_2108,80581,三等奖,泼茶香,东北大学,莫泽宇、沈文鹏、李世龙,牛东方
Table91_2109,80585,二等奖,歙溪澄中万年石,安徽大学,方煊、宋雪、王子怡,郑海
Table91_2110,80605,三等奖,敦煌木刻,安徽师范大学皖江学院,王硕、谢伟、王磊,沈玲玲
Table91_2111,80609,三等奖,根据微博热搜数据探索疫情对民众舆论导向影响的预测,安徽大学,杨中宝、王辰昊、王睿,吴福虎
Table91_2112,80610,三等奖,生死牌,安徽建筑大学,吴佳玲、孙忠丽、黄蓝慧,姚远、鲁榕
Table91_2113,80619,三等奖,灯影人生,安徽师范大学皖江学院,徐华鹏、韩清清、张陈宇、金淋,沈玲玲
Table91_2114,80630,一等奖,“亳”览天下--文化香插设计,亳州学院,汪亚琴、顾叶凡、管思雨,赵龙、王博文
Table91_2115,80635,二等奖,狮头衔“剑”,厦门理工学院,姚兴源、施佳桐、冯铭婧,张伊扬
Table91_2116,80637,三等奖,橘中戏,安徽大学,何欣宇、郭与暄,陈成亮
Table91_2117,80656,二等奖,巧说宿新市徐公店,临沂大学,赵亚琳、曾彦、关钺柔,赵春凤、张慧杰
Table91_2118,80660,二等奖,镜花缘之两面国,安徽建筑大学,陈心妍、王婷玲,谷宗州、姚远
Table91_2119,80661,三等奖,觅,安徽师范大学皖江学院,张萌、王颖,孙亮、单峰
Table91_2120,80672,三等奖,黄山市野生毛茛科中草药科普,安徽大学,王炬镔、魏毅凡,陈成亮
Table91_2121,80683,三等奖,温酒斩华雄,安徽大学,黄宇轩、宋旭南、梅媚,陈成亮、王轶冰
Table91_2122,80686,二等奖,绿色小课堂之地球“肺”火中烧,安徽大学,赵梓汐、杨越、夏雪晴,王艳芳
Table91_2123,80689,二等奖,边塞诗歌的盛唐气象,安徽大学,林淼、苏润雨、陈甜甜,于蒨、黎林
Table91_2124,80706,二等奖,云.山.茶.东方映像,安徽建筑大学,闫绍煜、刘同强、潘智强,张明明、贾伟
Table91_2125,80726,二等奖,基于深度学习的心脏图像分析系统,安徽大学,陈瑞峰、董章福,杜秀全
Table92_2126,80730,二等奖,太行深处的香格里拉,安徽大学,仇硕涵、庞建波,靳锦
Table92_2127,80745,一等奖,印鉴中国味,安徽大学,王馨瑶、刘菲、徐雨欣,岳山
Table92_2128,80754,三等奖,古井寻酿,安徽建筑大学,刘良宁、何新宇、朱嘉欣,王新、杨自龙
Table92_2129,80757,二等奖,【挑战二】结直肠息肉检测挑战,浙江师范大学,程靖琰、章浩科、刘威,马利红、张克华
Table92_2130,80761,二等奖,科学旅途之杠杆原理,安徽大学,李梦瑶、郭陶亮、乐思雨,岳山
Table92_2131,80764,三等奖,品诗通情，知诗达理,南昌工程学院,胡琼颖、娄艳艳、王舒蕾,雷金娥
Table92_2132,80768,三等奖,黄小丽战记,安徽建筑大学,袁安、袁惠、黄仟仟、刘良宁、卓依萍,张乐、孙长玥
Table92_2133,80772,二等奖,溯羽,安徽大学,宗曹佳、焦雨辰、李清晨,徐红、吴磊
Table92_2134,80784,三等奖,重归梦里桃源,安徽大学,王丰元、唐雪莹、夏阿玲、童溪乔,郑海
Table92_2135,80793,三等奖,万物生,安徽大学,乔佳慧,施俊
Table92_2136,80805,二等奖,Hollywood Game,吉首大学,孟丹,苏蔚琦、曾丽蓉
Table92_2137,80820,三等奖,iLearn 在线学习,长江师范学院,周涛、饶敏、李小倩,李柳柏、盛明慧
Table92_2138,80825,三等奖,鸟与人类：逃出生天,安徽大学,祝至永、王宇、黄薇、贾海涛,王永国
Table92_2139,80826,二等奖,eTask 电子作业管理系统,长江师范学院,袁志豪、李博、陈双,范会联、曾广朴
Table92_2140,80836,三等奖,基于深度学习的安全帽检测系统,曲阜师范大学,杨然、张闻起、韩其凯,刘智斌
Table92_2141,80838,三等奖,纯净视力,皖南医学院,王恩琪、万伟、薛培阳,宛楠、昌杰
Table92_2142,80843,二等奖,区块链小课堂,皖南医学院,曹心怡、杨培意、于晓,宛楠、杨利
Table92_2143,80849,二等奖,肺与外界的气体交换,皖南医学院,杜林虎,张浩、杨利
Table92_2144,80850,三等奖,曲艺清流—快板书,皖南医学院,陈泽雨、陈娴,宛楠、张解和
Table92_2145,80852,二等奖,水下烟花,皖南医学院,朱童、吴婉婷,昌杰、宛楠
Table92_2146,80853,二等奖,人类与微生物的斗争-细菌病毒与杀菌技术的科普图表,安徽大学,李牧星、唐辉,王瑜
Table92_2147,80863,三等奖,孔雀东南飞,皖南医学院,杨颖,胡天寒、吴敏
Table92_2148,80866,三等奖,长方体的体积,临沂大学,孙钰涵、张晓营,赵春凤
Table92_2149,80876,三等奖,网络热点新闻评论舆情分析系统,重庆邮电大学,刘明杨、钟时、赵星星,王进
Table92_2150,80877,二等奖,互联网金融用户违约预测系统,重庆邮电大学,顾颂恩、许佳龙、黎美希,王进
Table93_2151,80879,二等奖,计算机教学智能查重系统,重庆邮电大学,祝浪、洪南山、刘瀚程,王进
Table93_2152,80883,三等奖,区块链小课堂,重庆邮电大学,李鑫、肖喆,田津舟
Table93_2153,80885,二等奖,Defender-智慧工厂动态监测系统,长江师范学院,向鹏俊、邹玉林、陈秋元,徐儒、曾俊
Table93_2154,80891,三等奖,贵池傩,安徽大学,施雨琦,郑海
Table93_2155,80892,三等奖,智能仓储管理系统,鲁东大学,孙志慧、丛仕龙、马兴儒,刘飞
Table93_2156,80897,二等奖,月相的成因,长江师范学院,杨硕、赵红清、周谱旭,陈曦、陈学文
Table93_2157,80922,二等奖,花生与花生仁——中国传统家具与现代技术的结合,安徽大学,信郁婷,邓卫华
Table93_2158,80935,三等奖,《国家非遗-蓝印花布》,南昌工程学院,陈伟成、丁鑫、刘昌钰,杨婷
Table93_2159,80941,二等奖,面向复杂海洋环境的水下机器人,大连理工大学,张津榕、原一丹、侯兆鹏,王飞龙、刘胜蓝
Table93_2160,80944,三等奖,翼目十行-基于 YOLOv4 的行人距离与口罩佩戴检测的无人机设计,大连理工大学,袁亦忱、孔若溪、宋亿豪,刘胜蓝、刘洋
Table93_2161,80947,二等奖,墨染青石，梦入徽州,阜阳师范大学,陈杰、陶正然、苏诗彤,王秀友、王浩
Table93_2162,80950,三等奖,AR 翻译官,华北科技学院,张逸、黄卓,陈超、王博玲
Table93_2163,80951,三等奖,绘声绘色导盲杖,华北科技学院,李昊霖、高镜皓、刘承飞,陈超、王德志
Table93_2164,80952,三等奖,品“绿”——春风又绿江南岸,湖北工程学院,秦梅梅、王艳、陈炼,黄晔
Table93_2165,80954,三等奖,鹰迹,华北科技学院,胥佳艳、周萍萍,陈超、王博玲
Table93_2166,80968,二等奖,城市内涝智慧监测系统,南昌工程学院,林宇聪、叶健安、朱经莹,冯祥胜
Table93_2167,80972,三等奖,《从军行·其四》,湖北工程学院,陈思清、张澜、杨梦圆,丁璞、叶子
Table93_2168,80989,三等奖,自在娇莺恰恰啼,南昌工程学院,杨璐莹、王惠敏、李昭衡、石萌萌、万子瑜,刘焰
Table93_2169,81005,三等奖,抗疫功臣——大数据,阜阳师范大学,张志扬、方祥珍、张国庆,范建中、王秀友
Table93_2170,81014,二等奖,从宏观传播到微观基因的新冠病毒可视化,西南林业大学,梁绪东,赵友杰
Table93_2171,81019,二等奖,智慧家庭控制系统,阜阳师范大学,李金林、彭冉、张林宇,韩波、李振杰
Table93_2172,81051,二等奖,那天我遇见了企鹅,新疆师范大学,刘宇翔、王炳泽、崔毅、邓永杰、金美慧,李海芳
Table93_2173,81052,三等奖,不规则图形的面积,新疆师范大学,李晓艺、吴静、周滢武,马新英、王建虎
Table94_2174,81053,二等奖,人工智能垃圾分类APP,新疆师范大学,魏政、陈尧尧、布买热木汗·买托乎提,杨勇、任鸽
Table94_2175,81054,三等奖,芒种,新疆师范大学,张润芝,闵兰斌
Table94_2176,81055,三等奖,基于机器学习的智能导盲杖,石家庄铁道大学,王灿、杜鑫、刘京京,潘晓
Table94_2177,81060,三等奖,一种基于医疗大数据的隐私保护数据挖掘方法,云南大学,司书正、王美琪、罗赫莹,罗静、周维
Table94_2178,81069,三等奖,基于深度学习的不良图片识别系统,新疆师范大学,马玉龙、郭雨萱,李勇
Table94_2179,81072,二等奖,与计算机交朋友,新疆师范大学,孙瑞瑞,马致明
Table94_2180,81077,二等奖,冬姑娘-梅花,新疆师范大学,曾丹、侯枫檑,李娟
Table94_2181,81080,二等奖,基于图像识别的疲劳驾驶干预系统,安徽文达信息工程学院,高浩、吴金锁、何军富,褚诗伟、丁怀宝
Table94_2182,81092,三等奖,非物质文化遗产玛纳斯史诗漫画人物形象设计,新疆师范大学,艾尔扎提·艾山吐尔,孔倩倩
Table94_2183,81102,二等奖,普通话测试 app,新疆师范大学,张少东、莫诚荣、赫亚华,杨勇
Table94_2184,81104,三等奖,鸟博士拯救之旅,安徽大学,吴思娴、夏雪晴、苏乐琪、路欣冉、王一芬,岳山
Table94_2185,81112,三等奖,传统文化展厅,安徽文达信息工程学院,王明理、杨婷婷、何纪娴,胡静、余骅
Table94_2186,81128,三等奖,国之萃,淮北师范大学,朱梦林,胡贺军、李建国
Table94_2187,81131,三等奖,自由与囚笼,淮北师范大学,包晨旭,张丹丹、王志勇
Table94_2188,81143,三等奖,图像处理辅助教学平台,新疆师范大学,王飞、张路广、阿卜力孜·阿卜杜热合曼,赵新元
Table94_2189,81154,三等奖,中国力量,安徽文达信息工程学院,陈严萍、张艺、冯旭,丁磊、邓一鸣
Table94_2190,81163,三等奖,变迁,山东科技大学,贾翔宇、王思宇、宋哲,贾瑞生
Table94_2191,81167,三等奖,趣味性场景灭火教学实验,山东科技大学,陈凌、房若民、陈楠,包永堂、宋正国
Table94_2192,81178,三等奖,基于多源信息的海水浴场安全监测平台,山东科技大学,李雪、贾翔宇、奚浩然,宋正国
Table94_2193,81180,三等奖,充电场站电动车智能接入控制仿真平台,安徽师范大学,唐子昱,赵传信
Table94_2194,81202,三等奖,"能""编""会""算""——可编程式算法学习系统",安徽师范大学,曹梓城、刘静,孙丽萍、郭良敏
Table94_2195,81203,三等奖,师大美食说,安徽师范大学,刘文强、段宗浩、孙有为,徐琳、徐晟
Table95_2196,81216,一等奖,秋梦,安徽师范大学,张文韬、李笑含、刘亦阳、姬祥,孙亮、余紫咏
Table95_2197,81227,二等奖,栈的故事,安徽师范大学,王昭阳、谭倩瑶、林静娴,许建东、陶佳
Table95_2198,81236,二等奖,食物中的营养,安徽师范大学,张妍娟、祁欣、刘晓旭,许建东
Table95_2199,81237,三等奖,基于群智感知的噪声监测系统,安徽师范大学,马靖、夏洪富、张涛,王涛春
Table95_2200,81238,三等奖,基于 NB-iot 的智慧消防系统,安徽师范大学,方烨、姚彦成,陈付龙、程桂花
Table95_2201,81239,一等奖,Aiot 垃圾分类系统设计,安徽师范大学,齐家军、杜鹏飞、穆余,王杨、程桂花
Table95_2202,81242,三等奖,智能远程控制软件,武昌工学院,李春平,张樊
Table95_2203,81250,三等奖,【挑战二】基于 YOLOv4 的 CT 影像结直肠息肉自动检测,安徽师范大学,张广才、张红丽、杨蓉,王杨、王琦进
Table95_2204,81259,二等奖,铜铸滇魂,曲靖师范学院,徐微,吕琼
Table95_2205,81275,三等奖,基于爬虫和全文检索的校园轻博客系统,山东女子学院,刘士强、徐明港、郭心如,于谦
Table95_2206,81278,二等奖,徽程立知-面向安徽工程大学的垂直搜索引擎,安徽工程大学,韦啸凡、潘颢,刘贵如、王陆林
Table95_2207,81280,三等奖,智慧校园生活信息门户,安徽工程大学,张凯杰、张新杨、胡安娜,亢艳芹、刘进
Table95_2208,81295,二等奖,历史年轮上的汉字,安徽工程大学,杜扬帆、卢舒宁、童波,汪婧、王勇
Table95_2209,81299,一等奖,智能快递取件系统,安徽工程大学,秦文全、许晶耀、吴庭,章平、刘涛
Table95_2210,81302,三等奖,宁无戎事备征伐——中国战争史的传统与进步,中国人民解放军陆军步兵学院,赵梓涵、代正、牛晨龙、陈健,渠红星、刘军
Table95_2211,81303,三等奖,【挑战二】基于 CT 影像的结直肠息肉检测,中北大学,王钰婉、覃宇轩、冯瑞磊,管今哥
Table95_2212,81307,三等奖,我知口罩心,合肥师范学院,葛妤、胡子璇、周勋勋,吴皖赣、李辉
Table95_2213,81308,三等奖,托盘天平的使用,合肥师范学院,刘威、孙仪文,王磊、黄凤
Table95_2214,81309,二等奖,竹石,合肥师范学院,鲁梦琦、王晶、赵艳,吴皖赣、董丹丹
Table95_2215,81318,二等奖,中国传统节日之春节,合肥师范学院,吴卓凡、项佳伟、喻杰,何磊、曹烨君
Table95_2216,81319,二等奖,未来速度之 5G 时代,合肥师范学院,戴晋、金燕娟、贾瑞凡,唐杰晓
Table95_2217,81320,二等奖,香柠檬的气息,合肥师范学院,李娅蒙、叶露、朱丁丁,曹风云
Table95_2218,81326,三等奖,强国日记,大连外国语大学,张宇鑫,陈恒
Table95_2219,81330,二等奖,善友传,合肥师范学院,韩若钰、马毛、姜媛,杨赤靖、吴文
Table96_2220,81332,三等奖,护航者——基于机器学习的可穿戴式行车安全监测预警装置,中南大学,李阳、仇诚、沈远义,徐德刚、陈理渊
Table96_2221,81333,三等奖,故宫雪景,湖南大学,陈驿鹭,李小英
Table96_2222,81336,三等奖,基于城市防御的无人机组网“蜂窝”系统,中国人民解放军陆军步兵学院,赵梓涵、陈健、代正,渠红星、刘军
Table96_2223,81338,三等奖,钗头凤·红酥手,新疆财经大学,王倩倩、赵欣欣、王芯馨、范旭东、张兆龙,王思秀、张姗姗
Table96_2224,81343,三等奖,前时京声,新疆财经大学,牛鹏亮、洪鹏顺、张新亚、杨佳、周露露,王思秀、郭文强
Table96_2225,81357,二等奖,在线选座购票小程序,新疆财经大学,熊荣耀、罗雅琪、祝彬阳,阿布都克力木·阿布力孜、哈里旦木·阿布都克里木
Table96_2226,81361,三等奖,随 e 行,新疆财经大学,马丽娜、钱天铭、白东付,任艳、王思秀
Table96_2227,81366,三等奖,基于实验室师生操作行为分析系统,新疆财经大学,郑大顺、张起鸣、李文卓,闵东
